ID,City,Group_size,Age,TOM,BUMO,BUMO_Previous,MostFavourite,Gender,Age_Group_2,Occupation,Occupation_Group,Year,Needstates,Daypart,NeedstateGroup,Brand,Spontaneous,Trial,P3M,P1M,Comprehension,Brand_Likability,Weekly,Daily,Segmentation,NPS_P3M,NPS_P3M_Group,Awareness,Attribute,BrandImage,Visit,Spending,PPA
123777,Hải Phòng,3.0,28.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking ice-blended,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,2.0,30.0,15.0
123944,Hồ Chí Minh,3.0,52.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,3.0,84.0,28.0
124556,Hồ Chí Minh,3.0,35.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,35 - 39 y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good tea taste,Highlands Coffee,2.0,40.0,20.0
124835,Hồ Chí Minh,3.0,47.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,10.0,250.0,25.0
124840,Hồ Chí Minh,3.0,49.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,11.0,220.0,20.0
125803,Đà Nẵng,3.0,46.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good place for working / studying,Highlands Coffee,10.0,180.0,18.0
126278,Hồ Chí Minh,3.0,23.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,20 - 24 y.o.,Housewife,None Working,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,2.0,40.0,20.0
127379,Đà Nẵng,3.0,24.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,20 - 24 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good place for working / studying,Highlands Coffee,1.0,35.0,35.0
127600,Đà Nẵng,3.0,23.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,20 - 24 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,8.0,240.0,30.0
130629,Đà Nẵng,3.0,29.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,25 - 29 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Delicious food,Highlands Coffee,20.0,200.0,10.0
131112,Đà Nẵng,3.0,57.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,45+ y.o.,Retirement,None Working,2017,Socializing,Overall,Socializing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,4.0,60.0,15.0
131460,Hải Phòng,3.0,51.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,Seg.01 - Mass (<VND 25K),-1.0,Detractive,Unknown,Unknown,Unknown,8.0,120.0,15.0
131556,Hồ Chí Minh,3.0,47.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Delicious food,Highlands Coffee,22.0,880.0,40.0
132957,Hồ Chí Minh,3.0,47.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,45+ y.o.,Self Employed  - Company owner (under 10 employees),Self Employed - Company Owner,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,3.0,75.0,25.0
132978,Hồ Chí Minh,3.0,47.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,45+ y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,3.0,195.0,65.0
133571,Đà Nẵng,3.0,58.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,45+ y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Delicious food,Highlands Coffee,4.0,40.0,10.0
133637,Đà Nẵng,3.0,40.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,40 - 44 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Socializing,Overall,Socializing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,30.0,210.0,7.0
133893,Đà Nẵng,3.0,48.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,45+ y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good place for working / studying,Highlands Coffee,14.0,280.0,20.0
134006,Hồ Chí Minh,3.0,48.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,45+ y.o.,Housewife,None Working,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,30.0,360.0,12.0
134138,Đà Nẵng,3.0,46.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,45+ y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good tea taste,Highlands Coffee,25.0,550.0,22.0
134243,Đà Nẵng,3.0,36.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,35 - 39 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,15.0,225.0,15.0
134340,Hồ Chí Minh,3.0,44.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,40 - 44 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Convenient location,Highlands Coffee,6.0,72.0,12.0
134714,Đà Nẵng,3.0,41.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,40 - 44 y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Delicious food,Highlands Coffee,15.0,495.0,33.0
134819,Đà Nẵng,3.0,41.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,40 - 44 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Feel I belong here,Highlands Coffee,2.0,50.0,25.0
134822,Đà Nẵng,3.0,33.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,30 - 34 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Good tea taste,Highlands Coffee,3.0,177.0,59.0
134892,Hải Phòng,3.0,38.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,35 - 39 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,Seg.01 - Mass (<VND 25K),-1.0,Detractive,Unknown,Unknown,Unknown,6.0,120.0,20.0
135072,Hà Nội,3.0,40.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,40 - 44 y.o.,Officer - Staff level,White Collar,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,3.0,150.0,50.0
135086,Hà Nội,3.0,49.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,45+ y.o.,"Small Business (small shop owner, grocery store, etc.)",Self Employed - Small Business and Freelance,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,2.0,50.0,25.0
135093,Hồ Chí Minh,3.0,31.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,30 - 34 y.o.,Officer - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good tea taste,Highlands Coffee,30.0,750.0,25.0
135185,Hải Phòng,3.0,35.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,35 - 39 y.o.,Civil servant - Staff level,White Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,4.0,80.0,20.0
135459,Cần Thơ,3.0,24.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,20 - 24 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,10.0,120.0,12.0
137846,Đà Nẵng,3.0,17.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,16 - 19 y.o.,Pupil / Student,None Working,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good place for working / studying,Highlands Coffee,3.0,36.0,12.0
137874,Đà Nẵng,3.0,60.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,45+ y.o.,Retirement,None Working,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,20.0,300.0,15.0
138166,Đà Nẵng,3.0,42.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,40 - 44 y.o.,"Skilled Labor (tailor, machinist, carpenter, electrician)",Blue Collar,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Good place for relaxing,Highlands Coffee,38.0,456.0,12.0
138257,Đà Nẵng,3.0,57.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,45+ y.o.,Retirement,None Working,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,2.0,20.0,10.0
138491,Đà Nẵng,3.0,36.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),8.0,Passive,Highlands Coffee,Good music,Highlands Coffee,30.0,360.0,12.0
138528,Hà Nội,3.0,57.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,45+ y.o.,Retirement,None Working,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Popular brand,Highlands Coffee,4.0,120.0,30.0
138538,Đà Nẵng,3.0,34.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.01 - Mass (<VND 25K),9.0,Promoter,Highlands Coffee,Comfortable and relaxing environment,Highlands Coffee,18.0,216.0,12.0
138771,Hà Nội,3.0,56.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,45+ y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,2.0,50.0,25.0
138973,Hồ Chí Minh,3.0,30.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,30 - 34 y.o.,"Unskilled Labor (worker, landry person, driver, security guard, cleaner)",Blue Collar,2017,Drinking coffee,Overall,Drinking beverages,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,5.0,75.0,15.0
139031,Đà Nẵng,3.0,25.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,25 - 29 y.o.,Officer - Staff level,White Collar,2017,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Good music,Highlands Coffee,3.0,36.0,12.0
139098,Đà Nẵng,3.0,37.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Female,35 - 39 y.o.,Officer - Staff level,White Collar,2017,Socializing,Overall,Socializing,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),9.0,Promoter,Highlands Coffee,Friendly staff,Highlands Coffee,8.0,64.0,8.0
139100,Đà Nẵng,3.0,34.0,Independent Cafe,Independent Cafe,Street / Half street coffee (including carts),Independent Cafe,Male,30 - 34 y.o.,"Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.)",White Collar,2017,Drinking coffee,Overall,Drinking beverages,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,Seg.04 - Super Premium (VND 100K+),5.0,Detractive,Highlands Coffee,Comfortable and relaxing environment,Highlands Coffee,2.0,18.0,9.0
