ID,Year,City,Brand,Spontaneous,Awareness,Trial,P3M,P1M,Comprehension,Brand_Likability,Weekly,Daily,Frequency_Visit,PPA,Spending,Segmentation,NPS_P3M,NPS_P3M_Group
437945,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
437949,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
438000,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
438814,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
438815,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
438980,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
439435,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
439439,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
439750,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
439782,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
439878,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
439945,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
439947,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
440224,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),-1.0,Detractive
440330,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
440599,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
440747,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),-1.0,Detractive
440750,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
440752,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
440753,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),-1.0,Detractive
441072,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
441077,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
441236,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
441239,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
441304,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
441648,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
442486,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
443016,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
443607,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
443608,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
443610,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
443612,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
443886,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
443980,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
444646,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
444695,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
445173,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),-1.0,Detractive
445332,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
445333,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
445334,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
445818,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
445819,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
446036,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
446100,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),-1.0,Detractive
446265,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
448031,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
448144,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
448637,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
448859,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
448946,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
449026,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
449032,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
449037,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
449328,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
449474,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
451135,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
451218,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
451356,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
451398,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
451426,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
451568,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
451570,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
451840,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
451841,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
451843,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
451861,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
451895,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
451896,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
451898,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
452339,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),-1.0,Detractive
452588,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
453460,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Unknown,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),-1.0,Detractive
453561,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
453759,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
453760,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
453764,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
454114,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
454269,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
454544,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
454767,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
454803,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
455019,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
456157,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
456260,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
456512,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
456547,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
456573,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
456582,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
456583,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
456689,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
456724,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
456787,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
456808,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
457498,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
457572,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
457695,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
457699,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
457953,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
458098,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
458247,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
458249,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
458350,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
458436,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
458762,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
89616,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
89965,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
91140,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
91852,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
92073,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
92075,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
92076,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
92183,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Unknown,Unknown,Unknown,Know a little,Highlands Coffee,Unknown,Unknown,0.0,-1.0,0.0,Seg.01 - Mass (<VND 25K),9.0,Promoter
